"state","date","price"
"Lagos",2010-07-01,141.935485839844
"Lagos",2010-08-01,141.271438598633
"Lagos",2010-09-01,150.40322971344
"Lagos",2010-10-01,120.41666674614
"Lagos",2010-12-01,113.405709028244
"Lagos",2011-02-01,154.838714599609
"Lagos",2011-03-01,167.741943359375
"Lagos",2011-08-01,180.645172119141
"Lagos",2011-10-01,174.193557739258
"Lagos",2011-11-01,179.068105061849
"Lagos",2011-12-01,167.741943359375
"Lagos",2012-03-01,180.645172119141
"Lagos",2012-06-01,180.645172119141
"Lagos",2012-07-01,135.384613037109
"Lagos",2012-08-01,180.645172119141
"Lagos",2012-10-01,193.548385620117
"Lagos",2012-11-01,560
"Lagos",2012-12-01,180.645172119141
"Nasarawa",2009-02-01,108.541142781576
"Nasarawa",2009-03-01,113.017473856608
"Nasarawa",2009-04-01,128.189966837565
"Nasarawa",2009-05-01,125
"Nasarawa",2009-06-01,136.111114501953
"Nasarawa",2010-01-01,112.614684104919
"Nasarawa",2010-02-01,112.614684104919
"Nasarawa",2010-03-01,110.181937217712
"Nasarawa",2010-04-01,103.664570808411
"Nasarawa",2010-05-01,108.69889831543
"Nasarawa",2010-06-01,108.261227607727
"Nasarawa",2010-07-01,108.444213867188
"Nasarawa",2010-08-01,118.249331474304
"Nasarawa",2010-09-01,125.399871826172
"Nasarawa",2010-11-01,107.760875701904
"Nasarawa",2010-12-01,109.046969413757
"Nasarawa",2011-01-01,109.490669250488
"Nasarawa",2011-02-01,116.927909851074
"Nasarawa",2011-03-01,129.72900390625
"Nasarawa",2011-04-01,108.801986694336
"Nasarawa",2011-05-01,137.814453125
"Nasarawa",2011-06-01,137.12532043457
"Nasarawa",2011-07-01,112.802352905273
"Nasarawa",2011-08-01,118.738739013672
"Nasarawa",2011-10-01,133.363674163818
"Nasarawa",2011-11-01,127.232534790039
"Nasarawa",2011-12-01,121.344833374023
"Nasarawa",2012-01-01,123.375793457031
"Nasarawa",2012-02-01,130.125274658203
"Nasarawa",2012-03-01,107.669258117676
"Nasarawa",2012-04-01,126.992443084717
"Nasarawa",2012-05-01,137.812705993652
"Nasarawa",2012-06-01,137.818339029948
"Nasarawa",2012-07-01,149.850067138672
"Nasarawa",2012-08-01,147.178344726562
"Nasarawa",2012-09-01,111.38122177124
"Nasarawa",2012-10-01,161.732666015625
"Nasarawa",2012-11-01,147.104607215294
"Nasarawa",2012-12-01,138.10971697639
"Niger",2009-01-01,97.356734752655
"Niger",2009-02-01,102.857012939453
"Niger",2009-03-01,116.697596413749
"Niger",2009-04-01,123.464184154164
"Niger",2009-05-01,118.095792982313
"Niger",2009-06-01,126.608478892933
"Niger",2010-01-01,96.116587125338
"Niger",2010-02-01,96.116587125338
"Niger",2010-03-01,106.974317697378
"Niger",2010-04-01,103.875384404109
"Niger",2010-05-01,116.748894324669
"Niger",2010-06-01,112.619111868051
"Niger",2010-07-01,107.384234501765
"Niger",2010-08-01,106.110575749324
"Niger",2010-09-01,111.548879770132
"Niger",2010-11-01,108.558094318096
"Niger",2010-12-01,111.808509239784
"Niger",2011-01-01,109.669097900391
"Niger",2011-02-01,105.725563049316
"Niger",2011-03-01,105.958229064941
"Niger",2011-04-01,126.734817504883
"Niger",2011-05-01,121.721611022949
"Niger",2011-06-01,124.305549621582
"Niger",2011-07-01,121.064804077148
"Niger",2011-08-01,125.052116394043
"Niger",2011-09-01,152.964248657227
"Niger",2011-10-01,130.769226074219
"Niger",2011-11-01,147.312286376953
"Niger",2011-12-01,131.858352661133
"Niger",2012-01-01,122.560096740723
"Niger",2012-02-01,122.436996459961
"Niger",2012-03-01,124.79467010498
"Niger",2012-04-01,137.14453125
"Niger",2012-05-01,121.712333679199
"Niger",2012-06-01,140.887191772461
"Niger",2012-07-01,139.488525390625
"Niger",2012-08-01,145.410034179688
"Niger",2012-09-01,152.96923828125
"Niger",2012-10-01,148.319671630859
"Niger",2012-11-01,141.66667175293
"Niger",2012-12-01,144.424209594727
"Ogun",2009-01-01,118.433285522461
"Ogun",2009-02-01,116.361923217773
"Ogun",2009-03-01,138.355463027954
"Ogun",2009-04-01,149.583145141602
"Ogun",2009-06-01,139.950373331706
"Ogun",2010-01-01,101.022144741482
"Ogun",2010-02-01,123.532526652018
"Ogun",2010-03-01,136.917561848958
"Ogun",2010-04-01,101.745207892524
"Ogun",2010-05-01,126.232615152995
"Ogun",2010-06-01,128.889470418294
"Ogun",2010-07-01,154.121863471137
"Ogun",2010-08-01,138.112313164605
"Ogun",2010-09-01,289.473693847656
"Ogun",2010-10-01,150.370365566678
"Ogun",2010-11-01,158.778625488281
"Ogun",2010-12-01,187.239944458008
"Ogun",2011-01-01,320.45454788208
"Ogun",2011-02-01,161.290328979492
"Ogun",2011-03-01,129.032257080078
"Ogun",2011-04-01,163.636367797852
"Ogun",2011-05-01,141.935485839844
"Ogun",2011-06-01,129.032257080078
"Ogun",2011-07-01,141.935485839844
"Ogun",2011-08-01,200
"Ogun",2011-09-01,163.934432983398
"Ogun",2011-11-01,138.888885498047
"Ogun",2012-01-01,157.377044677734
"Ogun",2012-02-01,156.25
"Ogun",2012-05-01,141.935485839844
"Ogun",2012-07-01,170.049835205078
"Ogun",2012-08-01,168.852462768555
"Ogun",2012-09-01,163.934432983398
"Ogun",2012-10-01,168.883560180664
"Ogun",2012-11-01,210
"Ogun",2012-12-01,167.324742635091
"Ondo",2009-01-01,118.276229858398
"Ondo",2010-01-01,134.755552368164
"Ondo",2010-02-01,144.35821105957
"Ondo",2010-03-01,198.711331787109
"Ondo",2010-04-01,133.334981689453
"Ondo",2010-05-01,130.123930664062
"Ondo",2010-06-01,93.5803677368164
"Ondo",2010-07-01,126.909705505371
"Ondo",2010-08-01,128.705897827148
"Ondo",2010-09-01,133.609055175781
"Ondo",2010-10-01,105.083051757812
"Ondo",2010-11-01,119.693092956543
"Ondo",2010-12-01,133.321789245605
"Ondo",2011-01-01,166.66667175293
"Ondo",2011-02-01,152.600006103516
"Ondo",2011-03-01,136.637008666992
"Ondo",2011-04-01,134.883712768555
"Ondo",2011-05-01,131.576797485352
"Ondo",2011-06-01,143.75
"Ondo",2011-07-01,124.816177368164
"Ondo",2011-08-01,135.29411315918
"Ondo",2011-09-01,185.142639160156
"Ondo",2011-10-01,166.66667175293
"Ondo",2011-11-01,77.8891067504883
"Ondo",2011-12-01,145.312240600586
"Ondo",2012-01-01,156.14973449707
"Ondo",2012-02-01,141.884628295898
"Ondo",2012-03-01,149.860590616862
"Ondo",2012-04-01,149.524235692518
"Ondo",2012-05-01,131.576797485352
"Ondo",2012-06-01,160.023429870605
"Ondo",2012-07-01,152.358573913574
"Ondo",2012-08-01,173.257303873698
"Ondo",2012-09-01,185.14528910319
"Ondo",2012-10-01,160.619331359863
"Ondo",2012-11-01,244.682220458984
"Ondo",2012-12-01,168.920872802734
"Osun",2009-01-01,121.568623860677
"Osun",2009-02-01,105.882347106934
"Osun",2009-03-01,111.764698028564
"Osun",2009-05-01,147.058822631836
"Osun",2010-01-01,120.948363594387
"Osun",2010-02-01,125.301416480023
"Osun",2010-03-01,117.427655759065
"Osun",2010-04-01,135.677876348081
"Osun",2010-05-01,120.86360168457
"Osun",2010-06-01,109.691074868907
"Osun",2010-07-01,119.437338455864
"Osun",2010-08-01,117.813334589419
"Osun",2010-09-01,123.525777070419
"Osun",2010-10-01,102.580192897631
"Osun",2010-11-01,119.181582906972
"Osun",2010-12-01,119.948846236519
"Osun",2011-01-01,98.9247283935547
"Osun",2011-02-01,114.705879211426
"Osun",2011-03-01,129.411758422852
"Osun",2011-04-01,123.770156860352
"Osun",2011-05-01,117.64705657959
"Osun",2011-06-01,116.194625854492
"Osun",2011-07-01,116.911758422852
"Osun",2011-08-01,129.411758422852
"Osun",2011-09-01,135.636520385742
"Osun",2011-10-01,123.335289001465
"Osun",2011-11-01,115.47868347168
"Osun",2011-12-01,129.036804199219
"Osun",2012-01-01,130.729415893555
"Osun",2012-02-01,135.113647460938
"Osun",2012-03-01,159.36213684082
"Osun",2012-04-01,133.745692408362
"Osun",2012-05-01,117.64705657959
"Osun",2012-06-01,136.868392944336
"Osun",2012-07-01,153.583633422852
"Osun",2012-08-01,148.233551025391
"Osun",2012-09-01,146.567169189453
"Osun",2012-10-01,130.588226318359
"Osun",2012-11-01,241.25
"Osun",2012-12-01,151.721793796705
"Oyo",2009-01-01,132.822708892822
"Oyo",2009-02-01,136.971323649089
"Oyo",2009-03-01,148.379087175642
"Oyo",2009-04-01,149.929376602173
"Oyo",2009-05-01,162.207668304443
"Oyo",2010-01-01,155.94330307533
"Oyo",2010-02-01,153.388075203731
"Oyo",2010-03-01,140.400831025222
"Oyo",2010-04-01,285.13739329371
"Oyo",2010-05-01,132.201575443662
"Oyo",2010-06-01,128.195434570312
"Oyo",2010-07-01,125.82410720299
"Oyo",2010-08-01,135.471613390692
"Oyo",2010-09-01,128.005337419181
"Oyo",2010-10-01,118.014512160729
"Oyo",2010-11-01,135.347285829741
"Oyo",2010-12-01,147.43194264379
"Oyo",2011-01-01,135.483871459961
"Oyo",2011-02-01,131.60173034668
"Oyo",2011-03-01,137.673461914062
"Oyo",2011-04-01,135.515411376953
"Oyo",2011-05-01,144.28662109375
"Oyo",2011-06-01,133.307174682617
"Oyo",2011-07-01,128.248550415039
"Oyo",2011-08-01,134.694396972656
"Oyo",2011-09-01,159.682281494141
"Oyo",2011-10-01,137.023956298828
"Oyo",2011-11-01,130.421455383301
"Oyo",2011-12-01,143.018295288086
"Oyo",2012-01-01,152.725982666016
"Oyo",2012-02-01,157.729156494141
"Oyo",2012-03-01,162.169799804688
"Oyo",2012-05-01,144.28662109375
"Oyo",2012-06-01,155.367156982422
"Oyo",2012-07-01,152.839996337891
"Oyo",2012-08-01,154.765327453613
"Oyo",2012-09-01,159.6611328125
"Oyo",2012-10-01,149.769859313965
"Oyo",2012-11-01,245.830001831055
"Oyo",2012-12-01,136.697608158506
"Plateau",2009-01-01,120.282013787164
"Plateau",2009-02-01,112.956372942243
"Plateau",2009-03-01,118.78865977696
"Plateau",2009-04-01,122.579953511556
"Plateau",2009-05-01,132.664782206217
"Plateau",2010-01-01,119.863501839016
"Plateau",2010-02-01,119.863501839016
"Plateau",2010-03-01,116.457584215247
"Plateau",2010-04-01,122.209188046663
"Plateau",2010-05-01,116.634101867676
"Plateau",2010-06-01,120.107889921769
"Plateau",2010-07-01,110.094151704208
"Plateau",2010-08-01,119.891648334006
"Plateau",2010-09-01,110.253411666207
"Plateau",2010-11-01,113.535372195037
"Plateau",2010-12-01,110.880415874979
"Plateau",2011-01-01,111.587715148926
"Plateau",2011-02-01,117.208702087402
"Plateau",2011-03-01,107.206016540527
"Plateau",2011-04-01,132.668045043945
"Plateau",2011-05-01,124.42839050293
"Plateau",2011-06-01,119.337890625
"Plateau",2011-07-01,124.753776550293
"Plateau",2011-08-01,121.439788818359
"Plateau",2011-09-01,141.892608642578
"Plateau",2011-10-01,134.811737060547
"Plateau",2011-11-01,128.68147277832
"Plateau",2011-12-01,121.943161010742
"Plateau",2012-01-01,131.034484863281
"Plateau",2012-02-01,125.957969665527
"Plateau",2012-03-01,128.227310180664
"Plateau",2012-04-01,123.468711853027
"Plateau",2012-05-01,124.438606262207
"Plateau",2012-06-01,126.459136962891
"Plateau",2012-07-01,140.580490112305
"Plateau",2012-08-01,143.612457275391
"Plateau",2012-09-01,141.930969238281
"Plateau",2012-10-01,137.879776000977
"Plateau",2012-11-01,130.842987060547
"Plateau",2012-12-01,142.41264144234
"Rivers",2010-01-01,223.124105181013
"Rivers",2010-02-01,211.111114501953
"Rivers",2010-03-01,208.603898729597
"Rivers",2010-04-01,201.793716430664
"Rivers",2010-05-01,227.272735595703
"Rivers",2010-06-01,227.272735595703
"Rivers",2010-07-01,219.155850001744
"Rivers",2010-08-01,180.520176478795
"Rivers",2010-09-01,206.453558240618
"Rivers",2010-11-01,185.064930507115
"Rivers",2010-12-01,167.734534672328
"Rivers",2011-01-01,190.476196289062
"Rivers",2011-02-01,196.954559326172
"Rivers",2011-03-01,196.969696044922
"Rivers",2011-04-01,181.818176269531
"Rivers",2011-05-01,181.818176269531
"Rivers",2011-06-01,187.793426513672
"Rivers",2011-07-01,181.818176269531
"Rivers",2011-08-01,217.391296386719
"Rivers",2011-09-01,272.727264404297
"Rivers",2011-11-01,227.272735595703
"Rivers",2011-12-01,181.818176269531
"Rivers",2012-01-01,184.867401123047
"Rivers",2012-03-01,227.272735595703
"Rivers",2012-04-01,95.6937789916992
"Rivers",2012-05-01,181.818176269531
"Rivers",2012-06-01,181.818176269531
"Rivers",2012-07-01,227.272735595703
"Rivers",2012-09-01,272.727264404297
"Rivers",2012-11-01,181.269357681274
"Rivers",2012-12-01,233.964535920516
"Sokoto",2009-01-01,111.494249979655
"Sokoto",2009-02-01,127.527075873481
"Sokoto",2009-03-01,126.650256763805
"Sokoto",2009-04-01,126.759126027425
"Sokoto",2009-05-01,135.658634185791
"Sokoto",2009-06-01,165.28220308744
"Sokoto",2010-01-01,139.271623883929
"Sokoto",2010-02-01,72.8055103846959
"Sokoto",2010-03-01,118.260391780308
"Sokoto",2010-04-01,130.022999354771
"Sokoto",2010-05-01,133.556365966797
"Sokoto",2010-06-01,144.163157326835
"Sokoto",2010-07-01,118.82757459368
"Sokoto",2010-08-01,118.319536481585
"Sokoto",2010-09-01,118.507325308664
"Sokoto",2010-10-01,115.166664123535
"Sokoto",2010-11-01,160.486469541277
"Sokoto",2010-12-01,136.930850437709
"Sokoto",2011-01-01,117.551930745443
"Sokoto",2011-02-01,151.994721185593
"Sokoto",2011-03-01,107.213439941406
"Sokoto",2011-04-01,126.759742736816
"Sokoto",2011-05-01,136.134038289388
"Sokoto",2011-06-01,128.142957051595
"Sokoto",2011-07-01,121.383916219076
"Sokoto",2011-08-01,125.499905904134
"Sokoto",2011-09-01,131.739440917969
"Sokoto",2011-10-01,129.914642333984
"Sokoto",2011-11-01,114.551727294922
"Sokoto",2012-01-01,146.18270111084
"Sokoto",2012-02-01,129.05114364624
"Sokoto",2012-03-01,130.629379272461
"Sokoto",2012-04-01,144.906890869141
"Sokoto",2012-05-01,136.134038289388
"Sokoto",2012-06-01,144.88102722168
"Sokoto",2012-07-01,141.091369628906
"Sokoto",2012-08-01,139.079299926758
"Sokoto",2012-09-01,131.762451171875
"Sokoto",2012-10-01,135.920684814453
"Sokoto",2012-11-01,131.345281873431
"Sokoto",2012-12-01,134.751756406298
"Taraba",2009-06-01,138.095237731934
"Taraba",2010-01-01,103.228993415833
"Taraba",2010-02-01,100.543801307678
"Taraba",2010-03-01,186.508241653442
"Taraba",2010-04-01,208.042308807373
"Taraba",2010-05-01,116.258263587952
"Taraba",2010-06-01,92.2433910369873
"Taraba",2010-07-01,87.5783290863037
"Taraba",2010-08-01,108.900762557983
"Taraba",2010-09-01,114.508967399597
"Taraba",2010-10-01,124.528297424316
"Taraba",2010-11-01,142.127382278442
"Taraba",2010-12-01,107.994432449341
"Taraba",2011-01-01,127.257415771484
"Taraba",2011-02-01,182.862579345703
"Taraba",2011-03-01,107.712181091309
"Taraba",2011-04-01,120.788726806641
"Taraba",2011-05-01,137.934387207031
"Taraba",2011-06-01,157.322723388672
"Taraba",2011-07-01,132.826942443848
"Taraba",2011-09-01,143.500793457031
"Taraba",2011-11-01,154.153656005859
"Taraba",2012-01-01,170.18282699585
"Taraba",2012-02-01,106.755401611328
"Taraba",2012-03-01,122.747200012207
"Taraba",2012-04-01,111.395584106445
"Taraba",2012-05-01,137.917205810547
"Taraba",2012-06-01,132.401550292969
"Taraba",2012-07-01,149.570917765299
"Taraba",2012-08-01,151.854619979858
"Taraba",2012-09-01,143.507614135742
"Taraba",2012-10-01,140.919239659463
"Taraba",2012-11-01,117.288040161133
"Taraba",2012-12-01,146.57615135456
"Yobe",2009-02-01,107.291666666667
"Yobe",2009-04-01,110.9375
"Yobe",2009-05-01,114.658779144287
"Yobe",2009-06-01,126.71875
"Yobe",2010-01-01,110.539826613206
"Yobe",2010-02-01,111.372801560622
"Yobe",2010-03-01,102.150432880108
"Yobe",2010-04-01,97.6615876417894
"Yobe",2010-05-01,99.4626946082482
"Yobe",2010-06-01,114.772029583271
"Yobe",2010-07-01,104.21330672044
"Yobe",2010-08-01,115.253778310922
"Yobe",2010-09-01,122.828353881836
"Yobe",2010-10-01,132.407708974985
"Yobe",2010-11-01,157.608774038462
"Yobe",2010-12-01,118.185971773588
"Yobe",2011-01-01,138.00562286377
"Yobe",2011-02-01,147.578941345215
"Yobe",2011-03-01,127.820587158203
"Yobe",2011-04-01,119.013641357422
"Yobe",2011-05-01,99.7825317382812
"Yobe",2011-06-01,126.800071716309
"Yobe",2011-07-01,116.616910298665
"Yobe",2011-08-01,111.180740356445
"Yobe",2011-09-01,172.399719238281
"Yobe",2011-10-01,120.576072692871
"Yobe",2011-11-01,118.794326782227
"Yobe",2012-01-01,117.236312866211
"Yobe",2012-02-01,114.46305847168
"Yobe",2012-03-01,112.105766296387
"Yobe",2012-04-01,118.994590759277
"Yobe",2012-05-01,99.7835159301758
"Yobe",2012-07-01,148.89826965332
"Yobe",2012-09-01,172.40641784668
"Yobe",2012-11-01,98.2937545776367
"Zamfara",2009-01-01,83.3333320617676
"Zamfara",2009-02-01,103.80131149292
"Zamfara",2009-03-01,112.999996948242
"Zamfara",2009-04-01,116.111108779907
"Zamfara",2009-06-01,101.785715103149
"Zamfara",2010-01-01,88.5880256935402
"Zamfara",2010-02-01,96.8421794750072
"Zamfara",2010-03-01,101.875443352593
"Zamfara",2010-04-01,109.065039175528
"Zamfara",2010-05-01,112.973996480306
"Zamfara",2010-06-01,106.503897490325
"Zamfara",2010-07-01,101.885702627677
"Zamfara",2010-08-01,101.0482901114
"Zamfara",2010-09-01,98.7306925455729
"Zamfara",2010-10-01,109.44867988869
"Zamfara",2010-11-01,95.2722490098741
"Zamfara",2010-12-01,99.1482478954174
"Zamfara",2011-01-01,113.765417098999
"Zamfara",2011-02-01,100.633491516113
"Zamfara",2011-03-01,106.849311828613
"Zamfara",2011-04-01,106.846076965332
"Zamfara",2011-05-01,99.1269836425781
"Zamfara",2011-06-01,109.184009552002
"Zamfara",2011-07-01,111.640780131022
"Zamfara",2011-08-01,116.555072784424
"Zamfara",2011-09-01,146.130081176758
"Zamfara",2011-10-01,110.741338729858
"Zamfara",2011-11-01,117.987468719482
"Zamfara",2012-01-01,116.750709533691
"Zamfara",2012-02-01,117.516380310059
"Zamfara",2012-03-01,191.147132873535
"Zamfara",2012-04-01,131.063529968262
"Zamfara",2012-05-01,99.1119995117188
"Zamfara",2012-06-01,155.73908996582
"Zamfara",2012-07-01,161.65885925293
"Zamfara",2012-08-01,123.326220194499
"Zamfara",2012-09-01,146.120590209961
"Zamfara",2012-10-01,223.889617919922
"Zamfara",2012-11-01,127.189608256022
"Zamfara",2012-12-01,109.956939979836
